"Детские коляски";Cam;"Flip 82";;5620;260;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;16.00;;нет;нет;;заказ
"Детские коляски";Cam;"Elegant Family (3 в 1) 573";;5644;1136;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Elegant Family (3 в 1) 592";;5645;1136;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) 389";;5659;1392;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) 387";;5660;1392;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) 95B";;5649;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) (Cortina Bosco) 95B";;29453;1580;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) (Cortina Bosco) 640";;29454;1580;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Evolution (Exclusive) (3 в 1) (Cortina Bosco) 641";;29455;1580;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Tris Evolution (3 в 1) 638";;29458;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Tris Evolution (3 в 1) 676";;29460;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Tris Evolution (3 в 1) 677";;29461;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Tris Evolution (3 в 1) 632";;29457;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
"Детские коляски";Cam;"Cortina X3 Tris Evolution (3 в 1) 671";;29459;1600;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. На вторую и последующие покупки в нашем интернет-магазине скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;20.00;;нет;нет;;заказ
Автокресла;Cam;"Area Zero+ (626)";;36365;255;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Area Zero+ (759)";;36366;255;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Area Zero+ (625)";;36363;255;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Area Zero+ (624)";;36364;255;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Area Zero+ 598";;5680;255;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Viaggiosicuro Isofix (212)";;5695;410;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Viaggiosicuro Isofix (520)";;5696;410;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Viaggiosicuro Isofix (522)";;5697;432;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Viaggiosicuro Isofix 537";;5698;432;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Gara 0.1 (212)";;5702;250.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Gara 0.1 (213)";;5703;250.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Gara 0.1 (211)";;5704;250.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Gara 0.1 (531)";;5705;250.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Gara 0.1 532";;5706;272;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Gara 0.1 (533)";;5707;250.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;склад
Автокресла;Cam;"Travel Evolution (212)";;5711;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Travel Evolution (213)";;5712;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Travel Evolution (520)";;5716;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Travel Evolution (522)";;5717;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
Автокресла;Cam;"Travel Evolution 537";;5718;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.50;;нет;нет;;заказ
"Детские манежи";Cam;"America 219";;5726;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!  ";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.00;;нет;нет;;заказ
"Детские манежи";Cam;"America 222";;5727;280;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by Постоянным клиентам скидки!  ";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.00;;нет;нет;;заказ
"Стульчики для кормления";Cam;"Campione (201)";;5731;294.00;BYN;"Гарантия 12 месяцев. Наличный расчет. Всю подробную информацию о товарах Вы можете получить на сайте www.babyexpert.by. Skype: babyexpert.by. Постоянным клиентам скидки!  ";"CAM S.p.a. Via G. Micca, 5-24064 Grumello del Monte (BG), Italy.";"ООО ""Балкан Финанс"" РБ, пос. Колодищи, ул. Дачная, д. 23  +375295616164";"ИП Тарасевич Е.В.  РБ г. Минск ул. Семеняко 42, пом. 80";;2;0;5;13.00;;нет;нет;;склад
